id,App,sizeInMB,price,RatingNum,Rating,ver,Category,sup_devices.num,lang.num
350962117,Weibo,190.340,0.0,7265,3.5,7.5.2,Social Networking,37,2
351091731,大众点评-发现品质生活,233.189,0.0,844,4.0,9.2.4,Lifestyle,37,2
351184863,AlloCiné : Cinéma et Séries,117.731,0.0,101,4.0,7.1.0,Entertainment,37,1
351331194,"Badoo - Meet New People, Chat, Socialize.",150.323,0.0,34428,4.5,5.8.0,Social Networking,37,30
351707231,Flick Kick Field Goal,72.109,1.99,36946,4.5,1.11.0,Games,38,3
351727428,Venmo,64.996,0.0,21090,4.5,7.1.0,Finance,37,1
351939099,"Dungeons & Such Treasures,Collectibles and Dragons",80.557,2.99,653,4.5,3.4.2,Games,37,31
351986992,"StarMap 3D+: Night Sky, Astronomy, Star View Guide",95.719,3.99,1118,4.5,3.5.3,Education,37,29
352000376,Shift Worker,7.004,1.99,348,4.0,1.5.4,Productivity,40,1
352041837,"Spy Calc - Hide pictures, videos, documents",23.935,1.99,207,3.5,3.0.3,Utilities,40,34
352199775,Waterlogged - Daily Hydration Tracker,41.427,0.0,5000,4.5,2.5.11,Health & Fitness,37,10
352247139,MyNetDiary PRO - Calorie Counter and Food Diary,79.967,3.99,15188,4.5,5.30,Health & Fitness,37,2
352509417,The Washington Post Classic,113.469,0.0,18572,4.5,3.8.2,News,37,1
352670055,F-Sim Space Shuttle,72.855,4.99,6403,4.5,2.10,Games,43,1
352683833,"Groupon - Deals, Coupons & Discount Shopping App",121.481,0.0,417779,4.5,17.7,Shopping,37,10
353372460,Learn to Speak Spanish Fast With MosaLingua,46.558,4.99,9,5.0,9.2,Education,38,5
353573707,"Coaster VR, Extreme Endless 3D Stereograph",29.542,0.99,107,2.5,1.1.5,Entertainment,37,1
353603279,Parents Calling Easter Bunny,7.699,1.99,72,2.0,1.0,Lifestyle,47,1
353642901,Sporcle,14.950,2.99,2044,3.5,5.4,Games,37,1
353665650,"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",78.084,0.0,16683,3.5,5.5,Sports,37,2
354051766,DOOM II RPG,46.445,0.99,1455,3.0,1.0,Games,47,1
354655665,STREET FIGHTER IV,554.422,4.99,15056,4.0,1.00.12,Games,40,3
354850853,Dr. Seuss Camera - The Cat in the Hat Edition,9.447,0.99,249,4.5,1.5.5,Photo & Video,37,1
354972939,FINAL FANTASY,109.523,7.99,6091,4.0,1.1.2,Games,38,8
354974729,FINAL FANTASY II,190.211,7.99,2754,4.0,1.1.1,Games,38,6
355524910,Worms 2: Armageddon,505.214,4.99,9870,4.5,1.25,Games,40,1
355554941,SoundHound Song Search & Music Player,67.250,0.0,82602,4.0,7.6,Music,37,23
355709084,Jourist Weltübersetzer,140.254,7.99,0,0.0,2.8,Travel,40,1
355940964,TeachMe: 1st Grade,86.061,1.99,762,4.0,4.0.2,Education,37,1
356618664,TeachMe: 3rd Grade,166.195,1.99,160,4.0,2.0.2,Education,37,1
356968629,ヤフオク! 利用者数NO.1のオークション、フリマアプリ,178.376,0.0,9,3.0,6.14.0,Shopping,37,1
357218860,Kik,144.829,0.0,260965,4.0,11.21.0,Social Networking,37,14
357404131,Slow Shutter Cam,4.260,1.99,2305,4.0,4.0,Photo & Video,37,4
357421934,PeakFinder Earth,33.835,4.99,137,4.0,3.0.7,Travel,37,10
357467791,AgingBooth,30.394,0.0,11999,4.0,3.9.5,Entertainment,37,1
357577420,"iWatermark - Watermark 1 or Batch of Photos. Watermarking with Text, Logo, & Graphics Overlays.",20.763,1.99,1995,4.5,6.5,Photo & Video,38,14
357828853,Tabs & Chords by Ultimate Guitar - learn and play,98.275,2.99,35045,4.5,3.1.2,Music,37,6
358055270,"Dude, your car!",38.706,0.99,343,4.0,2.5,Entertainment,38,30
358207332,Drawing Pad,210.188,1.99,1824,4.0,2.5.1,Entertainment,24,22
359891723,ESPN Tournament Challenge,65.858,0.0,39642,4.0,5.5.3,Sports,37,1
359917414,Solitaire,97.221,0.0,679055,4.5,4.11.2,Games,38,11
360593530,Notability,116.573,9.99,17594,4.0,6.5.2,Productivity,37,14
361231506,Rubik's® Cube,144.915,1.99,3531,4.0,2.5,Games,38,1
362179828,Super Why! Power to Read,131.652,3.99,1080,3.5,4.0,Education,37,1
362348516,Amex Mobile,101.073,0.0,11421,4.0,5.21.1,Finance,37,1
362949845,Fruit Ninja Classic,99.745,1.99,698516,4.5,2.3.9,Games,38,13
363201632,Animation Creator HD,30.566,3.99,4497,4.0,1.14.3,Entertainment,24,1
363282253,Plants vs. Zombies HD,215.396,0.99,163598,5.0,1.9.12,Games,24,5
363306776,SCRABBLE Premium for iPad,219.338,9.99,39678,3.5,5.19.0,Games,24,6
363317633,Graphic - illustration and design,31.094,8.99,1809,4.5,3.2.5,Productivity,24,1
363360636,Ship Finder,21.886,4.99,624,3.5,9.0.1,Navigation,37,1
363448251,Photogene ⁴,33.781,2.99,3761,4.5,4.3,Photo & Video,40,1
363451838,Hurricane HD,30.598,3.99,353,4.0,3.0,Weather,24,1
363486802,Star Walk HD - Night Sky Map,143.263,4.99,6503,4.5,7.2.3,Education,24,12
363486833,Space War HD,28.868,0.99,71,3.0,5.3,Games,37,4
363590051,Netflix,119.225,0.0,308844,3.5,9.21.3,Entertainment,37,20
363738376,forScore,34.062,9.99,3909,4.5,10.2.5,Music,24,14
363992049,ComicGlass [ComicReader],30.476,2.99,308,4.5,9.11,Utilities,40,7
363998953,iAnnotate PDF,42.057,9.99,11156,4.5,3.2.6,Productivity,24,1
364017607,ArtStudio for iPad - Draw Sketch and Paint,32.721,4.99,8542,4.5,5.98,Photo & Video,26,1
364159440,Call of Duty: Zombies HD,33.953,4.99,5853,3.5,1.3.3,Games,26,1
364165557,Small World 2,223.277,1.99,1506,4.0,2.5.1,Games,26,6
364183992,Qzone,127.673,0.0,1649,3.5,7.2.8,Social Networking,37,3
364191819,ABC – Watch Live TV & Stream Full Episodes,81.753,0.0,78890,3.0,5.0.14,Entertainment,37,1
364204209,Fieldrunners for iPad,209.516,3.99,2147,4.0,1.3.177598,Games,24,1
364234221,Angry Birds HD,168.004,0.0,89110,4.5,7.4.0,Games,24,10
364252504,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",56.363,0.0,208648,4.0,4.5.1,Weather,24,1
364267763,Do Not Press The Red Button HD,10.402,1.99,856,2.5,1.2,Entertainment,26,1
364500115,"Digits, the calculator for humans",3.984,3.99,7825,4.5,2.2.1,Productivity,43,1
364502063,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",60.061,9.99,7033,4.0,8.3,Business,37,11
364733950,National Geographic World Atlas,63.074,1.99,4255,4.0,4.1.1,Reference,38,1
364738545,FileBrowser - Access files on remote computers,64.920,5.99,3230,4.5,9.7,Utilities,37,7
364740856,Dictionary.com Dictionary & Thesaurus for iPad,158.070,0.0,54175,4.5,4.0,Reference,24,9
364762290,Animation & Drawing by Do Ink,32.289,4.99,308,4.0,4.5,Education,24,1
364899325,AirCoaster - Roller Coaster Builder,21.709,0.99,2602,3.0,2.0,Games,37,1
364901807,"Documents 6 - File manager, PDF reader and browser",102.291,0.0,29110,4.5,6.0,Productivity,37,9
364904019,The World Factbook for iPad,69.832,1.99,273,3.5,1.2.3,Reference,26,1
365152940,Photo Transfer App - Easy backup of photos+videos,43.090,0.0,15654,4.5,6.2.1,Photo & Video,37,2
365235835,TwitCasting Viewer - Watch Live Video & Radio,15.538,0.0,189,2.5,4.169,Entertainment,37,9
365724094,Ski Tracks,23.700,0.99,829,4.5,1.6.5,Navigation,24,7
366195670,The Photographer's Ephemeris,55.755,8.99,663,5.0,3.14.1,Photo & Video,37,1
366247306,▻Sudoku,67.713,0.0,359832,4.5,5.4,Games,40,7
366562751,"StubHub - Tickets to Sports, Concerts and Theatre",107.393,0.0,9011,3.5,6.5.2,Entertainment,37,6
366626332,"Runtastic PRO Running, Jogging and Fitness Tracker",142.609,4.99,17667,4.5,7.3,Health & Fitness,37,15
366869252,OverDrive – Library eBooks and Audiobooks,37.999,0.0,65450,4.0,3.6.4,Book,37,18
367003839,Hotels & Vacation Rentals by Booking.com,100.717,0.0,31261,4.5,14.4,Travel,37,40
367242040,The Impossible Game,13.505,0.99,9885,4.0,1.6.1,Games,40,1
367287593,PrankDial - #1 Prank Call App,107.303,0.0,11091,3.0,4.1.11,Entertainment,37,6
367623543,Fox News,61.708,0.0,132703,4.0,2.6,News,37,1
367706767,Live Cams - HD,35.440,4.99,286,2.5,2.0.100,Travel,24,1
368494609,QR Reader for iPhone,52.239,0.0,12683,4.0,5.9.2,Utilities,38,29
368677368,Uber,270.703,0.0,49466,3.0,3.247.2,Travel,37,41
368948250,WEB.DE Mail,97.202,0.0,168,4.0,6.2,Productivity,37,2
369111608,iBunkoHD,38.604,6.99,114,4.0,3.4.4,Book,24,3
369266386,Hurricane Tracker For iPad,10.121,2.99,2798,4.5,4.2,Weather,24,1
369692259,"6play, TV en direct et en replay",90.210,0.0,62,3.5,4.3.7,Entertainment,37,1
369820957,AudioNote - Notepad and Voice Recorder,31.675,9.99,1756,4.0,6.3,Business,37,5
369838631,Breathing Zone: Guided Breathing for Mindfulness,35.420,3.99,511,4.5,3.1,Health & Fitness,37,1
369849199,My Virtual Girlfriend - Deluxe Dating Sim,137.501,0.99,2609,3.5,3.62,Games,40,1
369970819,Fake-A-Location Free ™,7.333,0.0,354,1.5,1.01,Social Networking,43,1
370139302,QQ 浏览器-搜新闻、选小说漫画、看视频,114.262,0.0,1750,3.5,7.4.1,Utilities,38,1
370144476,Math Ninja HD,23.973,1.99,1121,4.5,1.7,Games,43,1
370406465,Résultats Foot en Direct,62.060,0.0,339,4.5,4.0.1,Sports,38,1
370697773,Chase Mobile,33.331,0.0,34322,4.5,3.620,Finance,24,1
370899391,Captio - Email yourself with 1 tap,18.172,1.99,162,4.5,2.8.1,Productivity,38,3
370901726,My Vodafone,79.704,0.0,8,3.0,6.5,Utilities,37,1
371338715,Math Bingo,13.926,2.99,4386,4.5,1.7,Education,43,1
372283316,▻Sudoku +,58.742,4.99,5397,5.0,5.4,Games,40,7
372513032,"Tango - Free Video Call, Voice and Chat",128.602,0.0,75412,4.5,4.1.219400,Social Networking,37,18
372648912,MeetMe - Chat and Meet New People,127.751,0.0,97072,4.0,12.1.1.0,Social Networking,37,18
373185673,WebMD for iPad,16.798,0.0,9142,3.5,3.5,Health & Fitness,26,1
373203236,GeoBee Challenge HD by National Geographic,34.309,1.99,1957,4.5,2.2,Games,40,1
373236724,"OPlayer HD - video player, classic media streaming",121.136,4.99,2944,4.0,3.3,Entertainment,24,29
373311252,TouchRetouch,26.667,1.99,588,4.0,4.0.1,Photo & Video,37,14
373342398,Cat Physics,14.138,1.99,40552,4.5,1.26.1,Games,40,1
373454750,随手记（专业版）-好用的记账理财工具,80.013,0.99,1267,4.5,10.6.3,Finance,38,3
373493387,AnkiMobile Flashcards,18.474,24.99,753,4.0,2.0.30,Education,37,1
373515261,WeatherPro for iPad,56.721,2.99,725,4.0,4.4.2,Weather,24,13
373563219,Real英会話,76.488,3.99,45,4.5,5.1,Education,38,1
373714084,BATTLE BEARS -1,216.869,0.99,14910,4.0,1.5.7,Games,45,1
373849969,Crash Bandicoot Nitro Kart 2,71.768,2.99,3064,3.5,1.0.5,Games,47,1
373903654,WIRED Magazine,22.773,0.0,12074,2.5,4.6.7,News,24,1
374151636,Popplet,4.667,4.99,336,4.0,2.3,Productivity,37,1
374211477,Notes Plus,104.542,9.99,6257,4.0,5.0,Productivity,37,11
374308914,Color Splash for iPad,17.884,1.99,2445,4.5,3.6.1,Photo & Video,24,1
374791544,Robot Unicorn Attack,49.703,0.99,22150,4.0,3.4,Games,43,1
375239755,SimSimi,29.906,0.0,23530,4.0,6.8.9,Social Networking,37,25
375295479,Carcassonne,342.553,9.99,10846,4.5,4.28,Games,38,2
375380948,Apple Store,67.504,0.0,55171,3.5,4.2,Shopping,37,21
376183339,TED,80.162,0.0,5782,3.5,3.0.4,Education,37,22
376197239,Météo-France,118.342,0.0,24,3.5,5.7.1150,Weather,37,3
376202925,Ma Banque,131.479,0.0,17,3.5,11.0.1,Finance,37,1
376374689,Doodle God™,116.077,1.99,35759,4.5,3.0.19,Games,40,13
376412660,Carnivores: Dinosaur Hunter Pro,290.541,2.99,18306,4.0,1.7.0,Games,37,4
376413870,Blackboard Mobile Learn™,48.809,0.0,13567,2.0,4.1.2,Education,40,14
376436174,"SEC Football Schedules, Scores & Radio",57.583,1.99,240,3.0,5.2.135,Sports,37,1
376510438,Hulu: Watch TV Shows & Stream the Latest Movies,94.956,0.0,56170,2.0,4.10.1,Entertainment,37,2
376561911,かなもじ,58.434,3.99,19,4.5,1.9.3,Education,24,2
377321278,恵方コンパス.,39.298,0.0,0,0.0,2.1.0,Navigation,39,1
377342622,360 Panorama,7.586,1.99,10463,4.5,4.4.3,Photo & Video,38,3
377677727,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7.512,0.0,1255,4.5,3.2,Lifestyle,38,1
377704407,Cake Doodle,94.946,0.99,5803,4.0,1.21,Games,37,1
377831429,The Impossible Quiz! for iPad,16.076,1.99,227,4.0,1.0,Games,26,1
377908737,Boating USA,106.045,9.99,342,3.5,10.4.3,Navigation,37,5
377989827,Diptic,35.005,2.99,7578,4.5,10,Photo & Video,37,1
378326916,Family Feud™ HD,75.639,6.99,1156,3.5,1.0.1,Games,26,1
378352300,Edmodo,122.013,0.0,7197,3.5,5.9.2,Education,37,4
378781805,Auto Palmistry Premium,42.295,2.99,5,3.0,4.0.3,Entertainment,37,3
378782714,Drift Mania Championship,1123.884,0.99,3432,3.0,1.80,Games,38,10
379256460,「宅建士」過去問題《受験用》,23.312,3.99,0,0.0,5.1,Education,37,1
379323382,Osmos for iPad,39.837,4.99,24306,4.5,2.4.1,Games,24,9
379395415,携程旅行-酒店、机票、火车票预订助手,137.795,0.0,312,3.5,7.4.1,Travel,37,1
379693831,"Audible – audio books, original series & podcasts",77.780,0.0,105274,4.5,2.23,Book,37,5
379869627,Living Earth - Clock & Weather,161.180,2.99,25475,4.5,3.82,Utilities,37,11
379937581,Sushi Cat,59.484,0.99,8718,4.0,2.1.0,Games,43,1
379983299,Talking Tom Cat for iPad,71.924,0.0,29492,3.5,3.3,Entertainment,24,13
380090605,Let's create! Pottery HD,167.043,4.99,12787,4.5,1.71,Entertainment,38,1
380641055,Files HD Pro - File Manager & Web Browser,26.815,4.99,2237,4.0,6.1.1,Utilities,24,2
380834987,Army Fitness APFT Calculator,15.029,0.99,108,4.0,2.4,Utilities,40,1
380908399,Ringtones for iPhone & Ringtone Maker,104.208,0.0,25403,4.5,8.9.6,Music,37,9
380932800,Zoopla Property Search -UK Homes for Sale and Rent,56.659,0.0,210,3.5,3.3.4,Lifestyle,37,1
380974668,Vestiaire Collective - Pre-Owned Luxury Fashion,132.327,0.0,169,4.0,4.2.7,Shopping,37,5
381059732,Week Calendar,78.054,1.99,7447,4.5,10.2.1,Productivity,37,29
381342267,Stack the States®,126.245,2.99,12833,4.5,2.7,Education,40,1
381471023,Flashlight Ⓞ,40.080,0.0,130450,5.0,2.1.2,Utilities,40,22
381477230,ゲーム発展国＋＋,182.543,4.99,6,4.0,2.09,Games,38,1
381722077,Celebtwin: Celebrity Looks Like Lite,77.985,0.0,1111,1.5,6.1,Lifestyle,37,12
382002079,Onefootball - Soccer Scores & Live News,108.542,0.0,3194,4.5,10.12,Sports,37,13
382013715,SuperCam_Pro,26.527,1.99,1399,2.5,4.3,Business,43,7
382045106,カロリー管理（痩せるアプリ）,42.346,3.99,10,4.5,5.4,Health & Fitness,37,1
382201985,手机百度 - 百度一下你就得到,215.918,0.0,1990,4.5,8.6.5,Utilities,38,1
382497397,Sam's Club: Wholesale Shopping & Bulk Buy Deals,107.879,0.0,8149,4.0,17.4,Shopping,37,1
382509315,Splashtop Personal - Remote Desktop,53.393,4.99,29376,4.5,2.7.4.1,Business,24,11
382596778,eBay Kleinanzeigen - Free. Easy. Local.,60.103,0.0,74,4.5,7.5.2,Shopping,37,1
382617920,Viber Messenger – Text & Call,123.651,0.0,164249,4.5,6.9.0,Social Networking,37,32
382991304,Osmos,32.415,2.99,14605,4.5,2.4.1,Games,37,9
383298204,shopkick - Shopping Rewards & Discounts,71.356,0.0,130823,4.5,5.1.4,Shopping,37,2
383718755,Decide Now!,3.302,0.99,486,4.5,2.0.1,Entertainment,37,9
383819300,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3.302,0.99,8946,4.5,1.9,Music,43,1
384282298,The Secret of Grisly Manor,49.396,0.99,1993,4.0,1.9.4,Games,40,7
384830320,"Find My Family, Friends & iPhone - Life360 Locator",147.350,0.0,43877,4.5,13.7.1,Social Networking,37,13
385145330,Pocketbooth - the photo booth in your pocket,69.224,0.99,2377,4.5,3.5,Photo & Video,37,1
385285922,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",176.134,0.0,1590,4.5,7.1,Entertainment,38,2
385533456,The Incident,18.630,0.99,2070,4.0,1.7,Games,37,1
385724144,ホットペッパービューティー/サロン予約,62.840,0.0,9,4.0,4.14.1,Lifestyle,37,1
385756768,Dictionary.com Dictionary & Thesaurus Premium,103.795,3.99,11530,4.5,7.1.3,Reference,37,1
385919493,Autohome-Find new＆Used Cars For Sale,85.086,0.0,194,4.0,8.0.6,Lifestyle,37,2
385957032,OPEN Forum,79.287,0.0,200,3.5,6.3,Business,37,1
386098453,Weibo HD,99.552,0.0,16772,4.5,4.0.0,Social Networking,24,3
386239683,Reckless Racing HD,73.566,0.99,9,4.0,1.4.3,Games,43,5
386241770,Bloons Super Monkey,27.243,0.99,2113,3.5,1.5.4,Games,40,1
386505750,Lotto Results - Mega Millions Powerball Lottery,7.620,0.0,794,4.0,3.5.1,News,37,1
386592716,IKEA Catalog,117.282,0.0,8939,4.0,17.10,Lifestyle,37,29
387109554,QQ安全中心,31.394,0.0,308,3.5,6.9.8,Utilities,37,1
387310377,Free IQ Test: Calculate your IQ,3.848,0.0,5,2.0,3.0.2,Education,38,2
387428400,Infinity Blade,595.196,0.99,326482,5.0,1.4.1,Games,43,13
387682726,淘宝 - 随时随地，想淘就淘,295.328,0.0,3801,4.0,6.7.2,Shopping,37,1
387893495,Virtual Regatta Offshore,117.818,0.0,209,3.5,2.2.1,Games,37,1
388130466,iSlash,26.340,0.99,33868,4.5,1.5.4,Games,43,1
388336485,Ugly Meter™,29.031,0.99,13741,3.5,4.6,Entertainment,43,1
388389451,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",95.894,0.0,18418,4.5,9.2.1,Reference,37,16
388459613,Carbs & Cals - Diet & Diabetes,199.600,4.99,21,1.5,4.0.5,Health & Fitness,37,1
388462078,2XL Supercross HD,258.188,4.99,1588,3.5,1.2.1,Games,37,7
388491656,Fly Delta,134.280,0.0,8094,3.0,4.2.2,Travel,37,1
388497605,Google Authenticator,16.438,0.0,1652,3.0,3.0.0,Utilities,38,32
388624839,CamScanner +| PDF Document Scanner and OCR,93.890,0.99,5482,4.5,4.4.2,Productivity,37,14
388633565,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,653.967,13.99,611,4.5,6.0,Medical,37,1
388838723,"Flashlight for iPhone , iPod and iPad",61.075,0.0,26697,4.5,4.1.1,Utilities,37,1
388932995,赶集网-工作生活啥都有！,101.199,0.0,317,4.0,7.9.9,Lifestyle,38,1
389204861,The Sims 3 Ambitions,424.215,4.99,14202,3.5,1.1.83,Games,40,10
389359495,Bookshelf,101.515,0.0,2064,2.5,3.9.5,Education,37,32
389481236,QQ同步助手-新机一键换机必备工具,69.562,0.0,746,4.5,6.7.8,Utilities,40,1
389543438,Der Feueralarm,29.289,0.99,0,0.0,1.2,Entertainment,40,1
389638243,POF - Best Dating App for Conversations,56.504,0.0,52642,3.5,5.90,Social Networking,37,31
389781154,NFL,125.340,0.0,27317,2.5,14.1.4,Sports,37,1
389784247,Vernier Video Physics,38.598,4.99,76,4.0,3.0.4,Education,37,5
389801252,Instagram,108.676,0.0,2161558,4.5,10.23,Photo & Video,37,29
390017969,"Due — Reminders, Countdown Timers",30.642,4.99,2554,4.5,2.4.2,Productivity,37,17
390109631,UFO on Tape,33.722,0.99,1058,3.5,1.5,Games,37,1
390422167,Catan HD,774.394,1.99,10382,4.0,4.6.2,Games,24,6
390523040,Polar Plunge ™,3.529,0.99,1428,3.5,1.0.0,Games,47,1
390577714,Sunday Ticket,88.112,0.0,3134,2.5,2.6.041,Entertainment,24,1
391071343,央视影音HD-海量央视内容高清直播,61.346,0.0,596,2.5,6.1.55,Entertainment,24,3
391297152,Neuroshima Hex,487.418,4.99,4378,4.5,3.0,Games,43,1
391304000,"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",24.758,4.99,280,4.0,4.1.4,Navigation,37,6
391432693,ArtRage,56.102,4.99,1045,4.0,2.1.11,Entertainment,24,7
391767653,Sleep Talk Recorder,24.137,0.0,1110,4.5,5.4.4,Utilities,38,31
391855805,Spider Solitaire by MobilityWare,37.619,4.99,11154,4.5,3.2.1,Games,38,3
391947489,iSleeping by iSommeil SARL,23.288,0.0,0,0.0,2.7.1,Medical,38,3
391965015,中国建设银行,199.552,0.0,258,2.0,4.0.3.005,Finance,37,1
392084834,Lane Splitter,101.526,0.99,44567,4.5,5.2.1,Games,38,1
392186427,Ryder Cup 2016 – Hazeltine National Golf Club,110.862,0.0,3818,2.5,4.1.2,Sports,37,1
392188745,Noteshelf,111.968,9.99,7562,4.5,11.9.6,Productivity,24,7
392198579,The Legend of Spookley the Square Pumpkin,35.231,2.99,120,4.5,2.6.1,Book,37,1
392252535,BUBBLE BOBBLE DOUBLE,54.316,4.99,206,3.0,2.0.0,Games,47,1
392408028,Paprika Recipe Manager,9.949,4.99,1755,4.5,2.2.2,Food & Drink,24,16
392538848,ToonCamera,28.128,1.99,1037,4.5,4.0,Photo & Video,37,13
392788790,Sonic The Hedgehog 4™ Episode I,118.934,2.99,4755,4.0,1.5,Games,38,1
392790924,Cisco AnyConnect,44.701,0.0,825,3.5,4.0.05066,Business,40,1
392796698,GroupMe,63.767,0.0,28260,4.5,5.9.0,Social Networking,37,14
392899425,招商银行,147.734,0.0,306,3.5,5.3.0,Finance,37,2
392915994,Jenga,93.043,0.0,32527,4.5,1.7.6,Games,43,1
392988420,"Zappos: shop shoes & clothes, fast free shipping",67.067,0.0,103655,5.0,3.9.0,Shopping,37,1
393313223,"Printer Pro - Print photos, pdf and emails",94.242,6.99,15981,4.5,5.4.11,Productivity,37,9
393328150,Sephora Makeup & Beauty App – Insider Tips & Style,140.191,0.0,15593,4.5,17.3,Shopping,37,1
393670998,欧路英语词典 Eudic 增强版,145.599,2.99,206,4.0,8.2.1,Reference,37,3
393765873,爱奇艺 - 电视剧电影综艺娱乐视频播放器,224.267,0.0,786,3.5,8.5.0,Entertainment,38,2
393989284,Mathmateer®,24.823,1.99,1207,4.5,2.3,Education,37,1
394057299,Battleheart,262.720,2.99,6879,4.5,1.6,Games,38,1
394075284,Youku HD,138.417,0.0,5683,4.0,5.0,Entertainment,24,1
394342281,Bowitter for iPhone,3.027,0.99,0,0.0,1.5.0,Social Networking,43,2
394732447,Need for Speed™ Hot Pursuit,1210.358,4.99,5059,4.0,1.3.10,Games,37,8
395042892,Instant Heart Rate+: Heart Rate & Pulse Monitor,180.735,4.99,10158,4.5,5.72,Health & Fitness,37,31
395096736,去哪儿旅行-预订机票酒店火车票特价旅游自由行,125.621,0.0,291,4.0,4.10.12,Travel,37,1
395148744,NOAA Hurricane Center,7.695,1.99,31,3.0,3.5,Weather,43,1
395545555,CVS Pharmacy,123.184,0.0,35981,4.0,3.4.1,Shopping,37,1
395627741,Age of Zombies™,51.312,0.99,14493,4.5,1.2.81,Games,40,1
395680819,AVPlayer,37.947,2.99,853,4.0,2.84,Entertainment,40,11
395893124,土豆视频HD—高清影视综艺视频播放器,65.487,0.0,990,3.0,5.5.2,Entertainment,24,1
395898626,土豆（短视频分享平台）,84.497,0.0,676,3.0,6.3.3,Entertainment,37,1
395979574,Spider Solitaire Free by MobilityWare,87.346,0.0,128739,4.5,3.4.0,Games,38,3
396082453,The Calculator,67.880,2.99,1556,4.5,4.7.0,Utilities,38,11
396085661,Game Dev Story,182.586,4.99,12331,4.5,2.09,Games,38,5
